id,document_id,session_id,chunk_index,text
90,2,d4be0b24-6e1b-4f09-a772-031293bc6536,30,"To comprehensively evaluate the effectiveness of our model
in large motion video frame interpolation tasks, we com-
pare it with both traditional optical flow-based meth-
ods and recent diffusion-based approaches. Specifically,
we include VFIFormer [34], ST-MFNet [13], AMT [30],
SGM-VFI [31], VFIMamba [66], LDMVFI [14], and
LBBDM [36] for comparison.
The results on DA VIS, DAIN-HD544p, SNU-FILM are
shown in Tab. 1. For DA VIS, it is obvious that EDEN out-
performs all other methods, achieving an LPIPS of 0.0874
and a FloLPIPS of 0.1201. To the best of our knowledge,
these are the best perceptual results reported on DA VIS so
far. For DAIN-HD544P, EDEN also achieves the best re-
sults on this more dynamic dataset, with an LPIPS of 0.1321
and a FloLPIPS of 0.2184. Compared to SGM-VFI, which
is specifically designed for large motion, and VFIMamba,
which has shown state-of-the-art performance across vari-
ous benchmarks, our LPIPS improves by 8%. For SNU-"
91,2,d4be0b24-6e1b-4f09-a772-031293bc6536,31,"which has shown state-of-the-art performance across vari-
ous benchmarks, our LPIPS improves by 8%. For SNU-
FILM, EDEN achieves the best LPIPS of 0.0986 in the
extreme motion subset, and also obtains the second-best
LPIPS of 0.0129 in the easy motion subset, slightly be-
low the best LPIPS of 0.0120. Notably, we find that only
2 denoising steps are sufficient to achieve high-quality gen-
eration (as shown in Tab. A7 and Fig. A7). Consequently,
EDEN is significantly faster in inference time compared to
previous diffusion-based methods, even outpacing some op-
tical flow-based methods, and is only slower than the fastest
methods.
4.3. Visualization
Fig. 5 presents a visual comparison between EDEN and pre-
vious methods. In the first example, where the left side
shows a moving person and the right side shows the cor-
responding lower body movement, as well as in the sec-
ond example, where a moving face and an animal’s tail
LDMVFI LBBDM SGM-VFI VFIMamba GTBlended 
InputsOurs"
92,2,d4be0b24-6e1b-4f09-a772-031293bc6536,32,"ond example, where a moving face and an animal’s tail
LDMVFI LBBDM SGM-VFI VFIMamba GTBlended 
InputsOurs
Figure 5. Visual comparison with different methods, examples selected from DA VIS, DAIN-HD544p and SNU-FILM. Ours outperforms
previous methods in both capturing the motion of multiple objects and modeling fast, nonlinear motions.
are depicted, previous methods are limited to capturing the
motion of a single object. In contrast, our approach ef-
fectively models the motion of multiple objects within the
same frame. Notably, in scenarios involving fast or nonlin-
ear motion – such as in the third example with the car, the
fourth example with the bird, and the fifth example with the
human leg and sword – previous methods struggle to accu-
rately capture the motion. Our method, however, success-
fully tracks the motion, according to the changes between
the starting and ending frames.
4.4. Ablation Study
Placement of Temporal Attention. We evaluate the ef-"
93,2,d4be0b24-6e1b-4f09-a772-031293bc6536,33,"the starting and ending frames.
4.4. Ablation Study
Placement of Temporal Attention. We evaluate the ef-
fects of incorporating temporal attention in different trans-
former blocks of the intermediate frame tokenizer. The re-
sults, shown in Tab. 2, clearly indicate that incorporatingPlacement of AttentionVIMEO
LPIPS↓FloLPIPS ↓
None block 0.1731 0.0473
Encoder blocks 0.0773 0.0311
Decoder blocks 0.0190 0.0121
All blocks 0.0150 0.0103
Table 2. Results of incorporating temporal attention in different
blocks on the VIMEO [63] dataset. All models are trained for
200k steps at a resolution of 256x448.
temporal attention in both the encoder and decoder yields
the best performance. This outcome aligns with our hy-
pothesis that integrating temporal dependencies across both
encoding and decoding stages enables a more comprehen-
sive capture of motion dynamics, leading to improved frame
interpolation quality.
Type of Incorporated Attention. We also conduct a com-"
94,2,d4be0b24-6e1b-4f09-a772-031293bc6536,34,"sive capture of motion dynamics, leading to improved frame
interpolation quality.
Type of Incorporated Attention. We also conduct a com-
parative analysis of cross-attention and temporal attention,
with results summarized in Tab. 3. On the DA VIS dataset,
both methods demonstrate similar performance, showing
no substantial differences. However, on DAIN-HD544p,
temporal attention yields a significant performance boost
over cross-attention. This contrast implies that, for resolu-
tions encountered during training, cross-attention and tem-
poral attention perform comparably. Yet, when evaluated on
previously unseen resolutions, cross-attention struggles to
maintain performance, unlike temporal attention. This ob-
served discrepancy may be due to temporal attention’s abil-
ity to implicitly align corresponding spatial positions across
frames, enhancing robustness to resolution shifts.
Attention TypeDA VIS DAIN-HD544p
LPIPS ↓FloLPIPS ↓LPIPS ↓FloLPIPS ↓"
95,2,d4be0b24-6e1b-4f09-a772-031293bc6536,35,"frames, enhancing robustness to resolution shifts.
Attention TypeDA VIS DAIN-HD544p
LPIPS ↓FloLPIPS ↓LPIPS ↓FloLPIPS ↓
Cross-Attn 0.0547 0.0689 0.0718 0.0971
Temporal-Attn 0.0548 0.0695 0.0515 0.0665
Table 3. Results of cross-attention and temporal-attention on dif-
ferent resolution datasets: DA VIS and DAIN-HD544p. All models
are trained for 200k steps at a resolution of 256x448, followed by
an additional 50k steps of multi-resolution fine-tuning (includes
resolution of 480x854 but excludes 544x1280).
Latent Dimension. Recent advancements in image gen-
eration [11, 15] suggest that increasing the latent dimen-
sion significantly improves the generative performance of
diffusion models. However, increasing the latent dimen-
sion also heightens demands on the diffusion model’s gen-
erative capacity. We assess tokenizer’s performance across
different latent dimensions and evaluate these dimensions
in combination with DiT in Tab. 4. Notably, while the 24-"
96,2,d4be0b24-6e1b-4f09-a772-031293bc6536,36,"different latent dimensions and evaluate these dimensions
in combination with DiT in Tab. 4. Notably, while the 24-
dimensional tokenizer exhibits superior reconstruction ca-
pabilities, its combination with DiT underperforms com-
pared to the 16-dimensional tokenizer, likely due to DiT’s
limited generative capacity. Considering computational ef-
ficiency, we ultimately adopt the 16-dimensional tokenizer
and provide additional experiments in Tab. A11.
Latent
DimensionDAIN-HD544p
LPIPS ↓FloLPIPS ↓
Tokenizer4 0.0816 0.1236
16 0.0576 0.0758
24 0.0515 0.0665
Tokenizer +
Diffusion4 0.2391 0.3099
16 0.1538 0.2363
24 0.1641 0.2510
Table 4. Results of different latent dimensions on DAIN-HD544p.
All models are trained for 200k steps at a resolution of 256x448,
followed by 50k steps of multi-resolution fine-tuning.
Pyramid Feature Fusion Module. To verify the effective-ness of our pyramid feature fusion module, we study the
performance of tokenizer after removing pyramid feature"
97,2,d4be0b24-6e1b-4f09-a772-031293bc6536,37,"performance of tokenizer after removing pyramid feature
fusion module in Tab. 5. Specifically, we remove the con-
catenation of different scale tokens and directly use large-
scale or small-scale tokens separately. Clearly, the perfor-
mance of tokenizer is significantly worse without the pyra-
mid feature fusion module.
PFFMDA VIS DAIN-HD544p
LPIPS↓FloLPIPS ↓LPIPS↓FloLPIPS ↓
Tokenizer × 0.0564 0.0799 0.0596 0.0926
Tokenizer√0.0511 0.0669 0.0428 0.0626
Table 5. Results of our tokenizer with or without Pyramid Feature
Fusion Module.
Difference Context Integration. As stated in Section 3.3,
our design of the diffusion transformer is guided by a differ-
ence embedding between the starting and ending frames. To
verify the effectiveness of this strategy, we test the results
with and without the difference embedding on the DA VIS
and DAIN-HD544p datasets. The results in Tab. 6 demon-
strate the significant impact of the difference context inte-"
98,2,d4be0b24-6e1b-4f09-a772-031293bc6536,38,"and DAIN-HD544p datasets. The results in Tab. 6 demon-
strate the significant impact of the difference context inte-
gration on the generative capability of the diffusion model.
Difference
EmbeddingDA VIS DAIN-HD544p
LPIPS↓FloLPIPS ↓LPIPS↓FloLPIPS ↓
EDEN × 0.0976 0.1327 0.1425 0.2376
EDEN√0.0874 0.1201 0.1321 0.2184
Table 6. Results of training the diffusion model with or without
difference context integration.
5. Conclusion
In this paper, we introduced EDEN, an enhanced diffusion-
based method designed to tackle the challenges of large
motion in video frame interpolation. Our framework em-
ployed a transformer-based tokenizer to compress interme-
diate frames into compact tokens, enhancing latent repre-
sentations for the diffusion process. To address multi-scale
motion, we incorporated a pyramid feature fusion mod-
ule and introduced multi-resolution and multi-frame inter-
val fine-tuning to adapt the model to varying motion mag-"
99,2,d4be0b24-6e1b-4f09-a772-031293bc6536,39,"ule and introduced multi-resolution and multi-frame inter-
val fine-tuning to adapt the model to varying motion mag-
nitudes and resolutions. By utilizing a diffusion trans-
former with temporal attention and a start-end frame differ-
ence embedding, EDEN captured complex motion dynam-
ics more effectively. Extensive experiments demonstrated
that EDEN achieved state-of-the-art performances on large-
motion video benchmarks while also reducing computa-
tional costs. Despite these improvements, our method still
suffers from blurring when handling fast changes in fine de-
tails (e.g., text). Discussions on further details are included
in appendix.
Acknowledgment. This work is supported by NSFC un-
der Grant No.62472098.
References
[1] Jean-Baptiste Alayrac, Jeff Donahue, Pauline Luc, Antoine
Miech, Iain Barr, Yana Hasson, Karel Lenc, Arthur Men-
sch, Katherine Millican, Malcolm Reynolds, et al. Flamingo:
a visual language model for few-shot learning. Advances"
100,2,d4be0b24-6e1b-4f09-a772-031293bc6536,40,"sch, Katherine Millican, Malcolm Reynolds, et al. Flamingo:
a visual language model for few-shot learning. Advances
in neural information processing systems , 35:23716–23736,
2022. 3
[2] Wenbo Bao, Wei-Sheng Lai, Chao Ma, Xiaoyun Zhang,
Zhiyong Gao, and Ming-Hsuan Yang. Depth-aware video
frame interpolation. In Proceedings of the IEEE/CVF con-
ference on computer vision and pattern recognition , pages
3703–3712, 2019. 6
[3] Andreas Blattmann, Tim Dockhorn, Sumith Kulal, Daniel
Mendelevitch, Maciej Kilian, Dominik Lorenz, Yam Levi,
Zion English, Vikram V oleti, Adam Letts, et al. Stable video
diffusion: Scaling latent video diffusion models to large
datasets. arXiv preprint arXiv:2311.15127 , 2023. 3
[4] Tim Brooks and Jonathan T Barron. Learning to synthesize
motion blur. In Proceedings of the IEEE/CVF Conference
on Computer Vision and Pattern Recognition , pages 6840–
6848, 2019. 1
[5] Junsong Chen, YU Jincheng, GE Chongjian, Lewei Yao,
Enze Xie, Zhongdao Wang, James Kwok, Ping Luo,"
101,2,d4be0b24-6e1b-4f09-a772-031293bc6536,41,"6848, 2019. 1
[5] Junsong Chen, YU Jincheng, GE Chongjian, Lewei Yao,
Enze Xie, Zhongdao Wang, James Kwok, Ping Luo,
Huchuan Lu, and Zhenguo Li. Pixart- α: Fast training of dif-
fusion transformer for photorealistic text-to-image synthesis.
InThe Twelfth International Conference on Learning Repre-
sentations , 2024. 3, 5
[6] Yu Chen, Ying Tai, Xiaoming Liu, Chunhua Shen, and Jian
Yang. Fsrnet: End-to-end learning face super-resolution with
facial priors. In Proceedings of the IEEE conference on
computer vision and pattern recognition , pages 2492–2501,
2018. 6
[7] Zeyuan Chen, Yinbo Chen, Jingwen Liu, Xingqian Xu,
Vidit Goel, Zhangyang Wang, Humphrey Shi, and Xiaolong
Wang. Videoinr: Learning video implicit neural representa-
tion for continuous space-time super-resolution. In Proceed-
ings of the IEEE/CVF Conference on Computer Vision and
Pattern Recognition , pages 2047–2057, 2022. 1
[8] Myungsub Choi, Heewon Kim, Bohyung Han, Ning Xu, and"
102,2,d4be0b24-6e1b-4f09-a772-031293bc6536,42,"Pattern Recognition , pages 2047–2057, 2022. 1
[8] Myungsub Choi, Heewon Kim, Bohyung Han, Ning Xu, and
Kyoung Mu Lee. Channel attention is all you need for video
frame interpolation. In Proceedings of the AAAI Conference
on Artificial Intelligence , pages 10663–10671, 2020. 6
[9] Ciprian Corneanu, Raghudeep Gadde, and Aleix M Mar-
tinez. Latentpaint: Image inpainting in latent space with
diffusion models. In Proceedings of the IEEE/CVF Win-
ter Conference on Applications of Computer Vision , pages
4334–4343, 2024. 3
[10] Ryan Dahl, Mohammad Norouzi, and Jonathon Shlens. Pixel
recursive super resolution. In Proceedings of the IEEE inter-
national conference on computer vision , pages 5439–5448,
2017. 6
[11] Xiaoliang Dai, Ji Hou, Chih-Yao Ma, Sam Tsai, Jialiang
Wang, Rui Wang, Peizhao Zhang, Simon Vandenhende, Xi-
aofang Wang, Abhimanyu Dubey, et al. Emu: Enhanc-
ing image generation models using photogenic needles in a"
103,2,d4be0b24-6e1b-4f09-a772-031293bc6536,43,"aofang Wang, Abhimanyu Dubey, et al. Emu: Enhanc-
ing image generation models using photogenic needles in a
haystack. arXiv preprint arXiv:2309.15807 , 2023. 8[12] Duolikun Danier, Fan Zhang, and David Bull. Flolpips: A
bespoke video quality metric for frame interpolation. In 2022
Picture Coding Symposium (PCS) , pages 283–287. IEEE,
2022. 6
[13] Duolikun Danier, Fan Zhang, and David Bull. St-mfnet: A
spatio-temporal multi-flow network for frame interpolation.
InProceedings of the IEEE/CVF Conference on Computer
Vision and Pattern Recognition , pages 3521–3531, 2022. 2,
6
[14] Duolikun Danier, Fan Zhang, and David Bull. Ldmvfi: Video
frame interpolation with latent diffusion models. In Proceed-
ings of the AAAI Conference on Artificial Intelligence , pages
1472–1480, 2024. 1, 2, 6
[15] Patrick Esser, Sumith Kulal, Andreas Blattmann, Rahim
Entezari, Jonas M ¨uller, Harry Saini, Yam Levi, Dominik
Lorenz, Axel Sauer, Frederic Boesel, et al. Scaling recti-"
104,2,d4be0b24-6e1b-4f09-a772-031293bc6536,44,"Entezari, Jonas M ¨uller, Harry Saini, Yam Levi, Dominik
Lorenz, Axel Sauer, Frederic Boesel, et al. Scaling recti-
fied flow transformers for high-resolution image synthesis.
InForty-first International Conference on Machine Learn-
ing, 2024. 3, 5, 8
[16] Qihang Fan, Quanzeng You, Xiaotian Han, Yongfei Liu,
Yunzhe Tao, Huaibo Huang, Ran He, and Hongxia Yang. Vi-
tar: Vision transformer with any resolution. arXiv preprint
arXiv:2403.18361 , 2024. 4
[17] John Flynn, Ivan Neulander, James Philbin, and Noah
Snavely. Deepstereo: Learning to predict new views from the
world’s imagery. In Proceedings of the IEEE conference on
computer vision and pattern recognition , pages 5515–5524,
2016. 1
[18] Jonathan Ho, Ajay Jain, and Pieter Abbeel. Denoising dif-
fusion probabilistic models. Advances in neural information
processing systems , 33:6840–6851, 2020. 3
[19] Zhewei Huang, Tianyuan Zhang, Wen Heng, Boxin Shi, and
Shuchang Zhou. Real-time intermediate flow estimation for"
105,2,d4be0b24-6e1b-4f09-a772-031293bc6536,45,"[19] Zhewei Huang, Tianyuan Zhang, Wen Heng, Boxin Shi, and
Shuchang Zhou. Real-time intermediate flow estimation for
video frame interpolation. In European Conference on Com-
puter Vision , pages 624–642, 2022. 1, 2
[20] Zhewei Huang, Ailin Huang, Xiaotao Hu, Chen Hu, Jun Xu,
and Shuchang Zhou. Scale-adaptive feature aggregation for
efficient space-time video super-resolution. In Winter Con-
ference on Applications of Computer Vision , 2024. 1
[21] Zhilin Huang, Yijie Yu, Ling Yang, Chujun Qin, Bing Zheng,
Xiawu Zheng, Zikun Zhou, Yaowei Wang, and Wenming
Yang. Motion-aware latent diffusion models for video frame
interpolation. arXiv preprint arXiv:2404.13534 , 2024. 1, 3,
6
[22] Phillip Isola, Jun-Yan Zhu, Tinghui Zhou, and Alexei A
Efros. Image-to-image translation with conditional adver-
sarial networks. In Proceedings of the IEEE conference on
computer vision and pattern recognition , pages 1125–1134,
2017. 5
[23] Siddhant Jain, Daniel Watson, Eric Tabellion, Ben Poole,"
106,2,d4be0b24-6e1b-4f09-a772-031293bc6536,46,"computer vision and pattern recognition , pages 1125–1134,
2017. 5
[23] Siddhant Jain, Daniel Watson, Eric Tabellion, Ben Poole,
Janne Kontkanen, et al. Video interpolation with diffu-
sion models. In Proceedings of the IEEE/CVF Conference
on Computer Vision and Pattern Recognition , pages 7341–
7351, 2024. 1, 3, 6
[24] Zhaoyang Jia, Yan Lu, and Houqiang Li. Neighbor corre-
spondence matching for flow-based video frame synthesis.
InProceedings of the 30th ACM International Conference
on Multimedia , pages 5389–5397, 2022. 1
[25] Huaizu Jiang, Deqing Sun, Varun Jampani, Ming-Hsuan
Yang, Erik Learned-Miller, and Jan Kautz. Super slomo:
High quality estimation of multiple intermediate frames for
video interpolation. In Proceedings of the IEEE conference
on computer vision and pattern recognition , pages 9000–
9008, 2018. 1
[26] Diederik P Kingma. Auto-encoding variational bayes. arXiv
preprint arXiv:1312.6114 , 2013. 5
[27] Diederik P Kingma. Adam: A method for stochastic opti-"
107,2,d4be0b24-6e1b-4f09-a772-031293bc6536,47,"preprint arXiv:1312.6114 , 2013. 5
[27] Diederik P Kingma. Adam: A method for stochastic opti-
mization. arXiv preprint arXiv:1412.6980 , 2014. 6
[28] Lingtong Kong, Boyuan Jiang, Donghao Luo, Wenqing Chu,
Xiaoming Huang, Ying Tai, Chengjie Wang, and Jie Yang.
Ifrnet: Intermediate feature refine network for efficient frame
interpolation. In Proceedings of the IEEE/CVF Conference
on Computer Vision and Pattern Recognition , pages 1969–
1978, 2022. 1, 2
[29] Junnan Li, Dongxu Li, Silvio Savarese, and Steven Hoi.
Blip-2: Bootstrapping language-image pre-training with
frozen image encoders and large language models. In In-
ternational conference on machine learning , pages 19730–
19742. PMLR, 2023. 3
[30] Zhen Li, Zuo-Liang Zhu, Ling-Hao Han, Qibin Hou, Chun-
Le Guo, and Ming-Ming Cheng. Amt: All-pairs multi-field
transforms for efficient frame interpolation. In Proceedings
of the IEEE/CVF Conference on Computer Vision and Pat-
tern Recognition , pages 9801–9810, 2023. 1, 2, 6"
108,2,d4be0b24-6e1b-4f09-a772-031293bc6536,48,"of the IEEE/CVF Conference on Computer Vision and Pat-
tern Recognition , pages 9801–9810, 2023. 1, 2, 6
[31] Chunxu Liu, Guozhen Zhang, Rui Zhao, and Limin Wang.
Sparse global matching for video frame interpolation with
large motion. In Proceedings of the IEEE/CVF Conference
on Computer Vision and Pattern Recognition , pages 19125–
19134, 2024. 1, 2, 4, 6
[32] Haotian Liu, Chunyuan Li, Qingyang Wu, and Yong Jae Lee.
Visual instruction tuning. Advances in neural information
processing systems , 36, 2024. 3
[33] Yixin Liu, Kai Zhang, Yuan Li, Zhiling Yan, Chujie Gao,
Ruoxi Chen, Zhengqing Yuan, Yue Huang, Hanchi Sun, Jian-
feng Gao, et al. Sora: A review on background, technology,
limitations, and opportunities of large vision models. arXiv
preprint arXiv:2402.17177 , 2024. 3, 5
[34] Liying Lu, Ruizheng Wu, Huaijia Lin, Jiangbo Lu, and Jiaya
Jia. Video frame interpolation with transformer. In Proceed-
ings of the IEEE/CVF Conference on Computer Vision and"
109,2,d4be0b24-6e1b-4f09-a772-031293bc6536,49,"Jia. Video frame interpolation with transformer. In Proceed-
ings of the IEEE/CVF Conference on Computer Vision and
Pattern Recognition , pages 3532–3542, 2022. 2, 6
[35] Andreas Lugmayr, Martin Danelljan, Andres Romero, Fisher
Yu, Radu Timofte, and Luc Van Gool. Repaint: Inpainting
using denoising diffusion probabilistic models. In Proceed-
ings of the IEEE/CVF conference on computer vision and
pattern recognition , pages 11461–11471, 2022. 3
[36] Zonglin Lyu, Ming Li, Jianbo Jiao, and Chen Chen. Frame
interpolation with consecutive brownian bridge diffusion.
arXiv preprint arXiv:2405.05953 , 2024. 1, 2, 6
[37] Nanye Ma, Mark Goldstein, Michael S Albergo, Nicholas M
Boffi, Eric Vanden-Eijnden, and Saining Xie. Sit: Explor-
ing flow and diffusion-based generative models with scalable
interpolant transformers. arXiv preprint arXiv:2401.08740 ,
2024. 3
[38] Xin Ma, Yaohui Wang, Gengyun Jia, Xinyuan Chen, Zi-"
110,2,d4be0b24-6e1b-4f09-a772-031293bc6536,50,"interpolant transformers. arXiv preprint arXiv:2401.08740 ,
2024. 3
[38] Xin Ma, Yaohui Wang, Gengyun Jia, Xinyuan Chen, Zi-
wei Liu, Yuan-Fang Li, Cunjian Chen, and Yu Qiao. Latte:Latent diffusion transformer for video generation. arXiv
preprint arXiv:2401.03048 , 2024. 3, 5
[39] Sachit Menon, Alexandru Damian, Shijia Hu, Nikhil Ravi,
and Cynthia Rudin. Pulse: Self-supervised photo upsam-
pling via latent space exploration of generative models. In
Proceedings of the ieee/cvf conference on computer vision
and pattern recognition , pages 2437–2445, 2020. 6
[40] Simon Niklaus and Feng Liu. Softmax splatting for video
frame interpolation. In Proceedings of the IEEE/CVF Con-
ference on Computer Vision and Pattern Recognition , pages
5437–5446, 2020. 2
[41] Junheum Park, Jintae Kim, and Chang-Su Kim. Biformer:
Learning bilateral motion estimation via bilateral trans-
former for 4k video frame interpolation. In Proceedings of
the IEEE/CVF Conference on Computer Vision and Pattern"
111,2,d4be0b24-6e1b-4f09-a772-031293bc6536,51,"former for 4k video frame interpolation. In Proceedings of
the IEEE/CVF Conference on Computer Vision and Pattern
Recognition , pages 1568–1577, 2023. 1
[42] William Peebles and Saining Xie. Scalable diffusion models
with transformers. In Proceedings of the IEEE/CVF Inter-
national Conference on Computer Vision , pages 4195–4205,
2023. 3, 5
[43] Jordi Pont-Tuset, Federico Perazzi, Sergi Caelles, Pablo Ar-
bel´aez, Alex Sorkine-Hornung, and Luc Van Gool. The 2017
davis challenge on video object segmentation. arXiv preprint
arXiv:1704.00675 , 2017. 6
[44] Fitsum Reda, Janne Kontkanen, Eric Tabellion, Deqing Sun,
Caroline Pantofaru, and Brian Curless. Film: Frame inter-
polation for large motion. In European Conference on Com-
puter Vision , pages 250–266, 2022. 4
[45] Robin Rombach, Andreas Blattmann, Dominik Lorenz,
Patrick Esser, and Bj ¨orn Ommer. High-resolution image
synthesis with latent diffusion models. In Proceedings of
the IEEE/CVF conference on computer vision and pattern"
112,2,d4be0b24-6e1b-4f09-a772-031293bc6536,52,"synthesis with latent diffusion models. In Proceedings of
the IEEE/CVF conference on computer vision and pattern
recognition , pages 10684–10695, 2022. 3, 5
[46] Hshmat Sahak, Daniel Watson, Chitwan Saharia, and David
Fleet. Denoising diffusion probabilistic models for ro-
bust image super-resolution in the wild. arXiv preprint
arXiv:2302.07864 , 2023. 6
[47] Chitwan Saharia, Jonathan Ho, William Chan, Tim Sali-
mans, David J Fleet, and Mohammad Norouzi. Image super-
resolution via iterative refinement. IEEE transactions on
pattern analysis and machine intelligence , 45(4):4713–4726,
2022. 3, 6
[48] Chitwan Saharia, Jonathan Ho, William Chan, Tim Sali-
mans, David J Fleet, and Mohammad Norouzi. Image super-
resolution via iterative refinement. IEEE transactions on
pattern analysis and machine intelligence , 45(4):4713–4726,
2022. 3
[49] Zhihao Shi, Xiangyu Xu, Xiaohong Liu, Jun Chen, and
Ming-Hsuan Yang. Video frame interpolation transformer."
113,2,d4be0b24-6e1b-4f09-a772-031293bc6536,53,"2022. 3
[49] Zhihao Shi, Xiangyu Xu, Xiaohong Liu, Jun Chen, and
Ming-Hsuan Yang. Video frame interpolation transformer.
InProceedings of the IEEE/CVF Conference on Computer
Vision and Pattern Recognition , pages 17482–17491, 2022.
1
[50] Hyeonjun Sim, Jihyong Oh, and Munchurl Kim. Xvfi:
extreme video frame interpolation. In Proceedings of the
IEEE/CVF international conference on computer vision ,
pages 14489–14498, 2021. 4
[51] Li Siyao, Shiyu Zhao, Weijiang Yu, Wenxiu Sun, Dimitris
Metaxas, Chen Change Loy, and Ziwei Liu. Deep ani-
mation video interpolation in the wild. In Proceedings of
the IEEE/CVF conference on computer vision and pattern
recognition , pages 6587–6595, 2021. 1
[52] Li Siyao, Shiyu Zhao, Weijiang Yu, Wenxiu Sun, Dimitris
Metaxas, Chen Change Loy, and Ziwei Liu. Deep animation
video interpolation in the wild. In 2021 IEEE/CVF Confer-
ence on Computer Vision and Pattern Recognition (CVPR) ,
pages 6583–6591, 2021. 1"
114,2,d4be0b24-6e1b-4f09-a772-031293bc6536,54,"video interpolation in the wild. In 2021 IEEE/CVF Confer-
ence on Computer Vision and Pattern Recognition (CVPR) ,
pages 6583–6591, 2021. 1
[53] Alexandros Stergiou. Lavib: A large-scale video interpola-
tion benchmark. arXiv preprint arXiv:2406.09754 , 2024. 6
[54] Rui Tian, Zuxuan Wu, Qi Dai, Han Hu, Yu Qiao, and Yu-
Gang Jiang. Resformer: Scaling vits with multi-resolution
training. In Proceedings of the IEEE/CVF Conference on
Computer Vision and Pattern Recognition , pages 22721–
22731, 2023. 4
[55] Hugo Touvron, Louis Martin, Kevin Stone, Peter Albert,
Amjad Almahairi, Yasmine Babaei, Nikolay Bashlykov,
Soumya Batra, Prajjwal Bhargava, Shruti Bhosale, et al.
Llama 2: Open foundation and fine-tuned chat models. arXiv
preprint arXiv:2307.09288 , 2023. 3
[56] Shuyuan Tu, Qi Dai, Zhi-Qi Cheng, Han Hu, Xintong Han,
Zuxuan Wu, and Yu-Gang Jiang. Motioneditor: Editing
video motion via content-aware diffusion. In Proceedings of
the IEEE/CVF Conference on Computer Vision and Pattern"
115,2,d4be0b24-6e1b-4f09-a772-031293bc6536,55,"video motion via content-aware diffusion. In Proceedings of
the IEEE/CVF Conference on Computer Vision and Pattern
Recognition , pages 7882–7891, 2024. 3
[57] Shuyuan Tu, Qi Dai, Zihao Zhang, Sicheng Xie, Zhi-Qi
Cheng, Chong Luo, Xintong Han, Zuxuan Wu, and Yu-Gang
Jiang. Motionfollower: Editing video motion via lightweight
score-guided diffusion. arXiv preprint arXiv:2405.20325 ,
2024. 3
[58] Shuyuan Tu, Zhen Xing, Xintong Han, Zhi-Qi Cheng, Qi
Dai, Chong Luo, and Zuxuan Wu. Stableanimator: High-
quality identity-preserving human image animation. arXiv
preprint arXiv:2411.17697 , 2024. 3
[59] Vikram V oleti, Alexia Jolicoeur-Martineau, and Chris Pal.
Mcvd-masked conditional video diffusion for prediction,
generation, and interpolation. Advances in neural informa-
tion processing systems , 35:23371–23385, 2022. 1
[60] Zhou Wang, Alan C Bovik, Hamid R Sheikh, and Eero P Si-
moncelli. Image quality assessment: from error visibility to"
116,2,d4be0b24-6e1b-4f09-a772-031293bc6536,56,"[60] Zhou Wang, Alan C Bovik, Hamid R Sheikh, and Eero P Si-
moncelli. Image quality assessment: from error visibility to
structural similarity. IEEE transactions on image processing ,
13(4):600–612, 2004. 6
[61] Daniel Watson, William Chan, Ricardo Martin-Brualla,
Jonathan Ho, Andrea Tagliasacchi, and Mohammad
Norouzi. Novel view synthesis with diffusion models. arXiv
preprint arXiv:2210.04628 , 2022. 6
[62] Chao-Yuan Wu, Nayan Singhal, and Philipp Krahenbuhl.
Video compression through image interpolation. In Proceed-
ings of the European conference on computer vision (ECCV) ,
pages 416–431, 2018. 1
[63] Tianfan Xue, Baian Chen, Jiajun Wu, Donglai Wei, and
William T Freeman. Video enhancement with task-oriented
flow. International Journal of Computer Vision , 127:1106–
1125, 2019. 7
[64] Qihang Yu, Mark Weber, Xueqing Deng, Xiaohui Shen,
Daniel Cremers, and Liang-Chieh Chen. An image is worth32 tokens for reconstruction and generation. arXiv preprint
arXiv:2406.07550 , 2024. 2, 3, 4"
117,2,d4be0b24-6e1b-4f09-a772-031293bc6536,57,"Daniel Cremers, and Liang-Chieh Chen. An image is worth32 tokens for reconstruction and generation. arXiv preprint
arXiv:2406.07550 , 2024. 2, 3, 4
[65] Guozhen Zhang, Yuhan Zhu, Haonan Wang, Youxin Chen,
Gangshan Wu, and Limin Wang. Extracting motion and ap-
pearance via inter-frame attention for efficient video frame
interpolation. In Proceedings of the IEEE/CVF Conference
on Computer Vision and Pattern Recognition , pages 5682–
5692, 2023. 1, 4
[66] Guozhen Zhang, Chunxu Liu, Yutao Cui, Xiaotong Zhao,
Kai Ma, and Limin Wang. Vfimamba: Video frame
interpolation with state space models. arXiv preprint
arXiv:2407.02315 , 2024. 1, 2, 6
[67] Richard Zhang, Phillip Isola, Alexei A Efros, Eli Shecht-
man, and Oliver Wang. The unreasonable effectiveness of
deep features as a perceptual metric. In Proceedings of the
IEEE conference on computer vision and pattern recogni-
tion, pages 586–595, 2018. 5, 6
[68] Haoyu Zhao, Tianyi Lu, Jiaxi Gu, Xing Zhang, Qingping"
