id,document_id,session_id,chunk_index,text
180,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,54,"defeating Germany  was the primary objective. The Americans favoured a straightforward, large-scale
attack  on Germany through France. The Soviets demanded a second front. The British argued that
military operations should target peripheral areas to wear out German streng th, leading to increasing
demoralisation, and bolstering resistance forces ; Germany itself would be subject to a heavy bombing
campaign. An offensive against Germany would then be launched primarily by Allied armour , without
using large-scale armies.[200] Eventually , the British persuaded the Americans that a landing in France
was infeasible in 1942 and they should instead focus on driving the Axis out of North Africa.[201]
At the Casablanca Conference  in early 1943, the Allies reiterated the statements issued in the 1942
Declaration and demanded the unconditional surrender  of their enemies. The British and Americans"
181,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,55,"Declaration and demanded the unconditional surrender  of their enemies. The British and Americans
agreed to continue to press the initiative in the Mediterranean by invading Sicily to fully secure the
Mediterranean supply routes.[202] Although the British argued for further operations in the Balkans to
bring Turkey into the war, in May 1943, the Americans extracted a British commitment to limit Allied
operations in the Mediterranean to an invasion of the Italian mainland, and to invade France in 1944.[203]
Axis advance stalls (1942–1943)
Map of Japanese military advances through mid-1942
Japanese torpedo bombers fly past
the USS Yorktown during the Battle of
Midway, 4 June 1942Japanese forces achieved naval victories in the
South China Sea, Java Sea, and Indian
Ocean ,[204] and bombed the Allied naval base
at Darwin , Australia. On 16 April, 7,000
British soldiers were encircled by the
Japanese 33rd Division during the Battle of
Yenangyaung  in Burma and rescued by the"
182,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,56,"British soldiers were encircled by the
Japanese 33rd Division during the Battle of
Yenangyaung  in Burma and rescued by the
Chinese 38th Division.[205] Despite stubborn
resistance by Filipino and US force s, the
Philippine Commonwealth  was eventually
captured in May, forcing its government into
exile. Following the capture of Bataan,
Japanese armies forced some 75,000 Filipino
and American prisoners on a 42km death
march , resulting in thousands of deaths.[206]
By the end of April, Japan and its ally Thailand  had conquered Malaya , the Dutch East Indies , Singapore ,
Rabaul , and most of Burma , inflicting severe losses on Allied troops and taking a large number of
prisoners. Japanese advances were accompanied by numerous atrocities, including the Sook Ching
massacre  in Singapore.[207] The only Allied success against Japan was a Chinese victory at
Changsha .[208] The Japanese victories left it overconfident and overextended.[209]"
183,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,57,"Changsha .[208] The Japanese victories left it overconfident and overextended.[209]
In early May 1942, Japan initiated operations to capture Port
Moresby  by amphibious assault  and thus sever
communications and supply lines between the United States
and Australia. The planned invasion was thwarted when an
Allied task force, centred on two American fleet carriers,
fought Japanese naval forces to a draw in the Battle of the
Coral Sea.[210] Japan's next plan, motivated by the earlier
Doolittle Raid , was to seize Midway Atoll  and lure American
carriers into battle to be eliminated; as a diversion, Japan
would also send forces to occupy the Aleutian Islands  in
Alaska.[211] In mid-May , Japan started the Zhejiang-Jiangxi
campaign  in China, with the goal of inflicting retribution on
the Chinese who aided the surviving American airmen in the
Doolittle Raid by destroying Chinese air bases and fighting"
184,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,58,"the Chinese who aided the surviving American airmen in the
Doolittle Raid by destroying Chinese air bases and fighting
against the Chinese 23rd and 32nd Army Groups.[212][213] In early June, Japan put its operations into
action, but the Americans had broken Japanese naval codes  in late May and were fully aware of the plans
and order of battle, and used this knowledge to achieve a decisive victory at Midway  over the Imperial
Japanese Navy .[214]
With its capacity for aggressive action greatly diminished as a result of the Midway battle, Japan
attempted to capture Port Moresby  by an overland campaign  in the Territory of Papua .[215] The
Americans planned a counterattack against Japanese positions in the southern Solomon Islands, primarily
Guadalcanal , as a first step towards capturing Rabaul , the main Japanese base in the South Pacific.[216]Pacific (1942–1943)"
185,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,59,"Red Army soldiers on the counterattack during the Battle of
Stalingrad, February 1943Both plans started in July, but by mid-September , the Battle for Guadalcanal  took priority for the
Japanese, and troops in New Guinea were ordered to withdraw from the Port Moresby area to the
northern part of the island , where they faced Australian and United States troops in the Battle of Buna–
Gona .[217] Guadalcanal soon became a focal point for both sides with heavy commitments of troops and
ships in the battle for Guadalcanal, with Japanese forces suffering massive losses in the attrition,
especially amongst their elite pilots.[218] By the start of 1943, the Japanese were defeated on the island
and withdrew their troops .[219] In Burma, Commonwealth forces moun ted two operations. The first was a
disastrous offensive into the Arakan region  in late 1942 that forced a retreat back to India by May"
186,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,60,"disastrous offensive into the Arakan region  in late 1942 that forced a retreat back to India by May
1943.[220] The second was the insertion of irregular forces  behind Japanese frontlines in February which,
by the end of April, had achieved mixed results.[221]
Despite considerable losses, in early 1942 Germany and its allies stopped a major Soviet offensive in
central  and southern Russia, keeping most territorial gains they had achieved during the previous
year.[222] In May, the Germans defeated Soviet offensives in the Kerch Peninsula  and at Kharkov .[223]
The fortress city of Sevastopol, which the Red Army had held out against Axis siege for nearly 250 days,
was finally seized with the use of massive artillery bombardments and poison gas.[224]
In June 1942 Germany launched its main summer offensive  against southern Russia, to seize the oil fields
of the Caucasus  and occupy the Kuban  steppe , while maintaining positions on the northern and central"
187,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,61,"of the Caucasus  and occupy the Kuban  steppe , while maintaining positions on the northern and central
areas of the front. The Germans split Army Group South  into two groups: Army Group A advanced to the
lower Don River  and struck south-east to the Caucasus, while Army Group B headed towards the Volga
River . The Soviet Union decided to make its stand at Stalingrad on the Volga.[225]
By mid-November , the Germans had
nearly taken Stalingrad  in bitter street
fighting . The Soviet Union began its
second winter counter -offensive, starting
with an encirclement of the German Sixth
Army at Stalingrad ,[226] and an assault on
the Rzhev salient near Moscow , though
the latter failed.[227] By early February
1943, the German army had taken
tremendous losses; German troops at
Stalingrad had been defeated,[228] and the
front-line had been pushed back beyond its position before the summer offensiv e. In mid-February , after"
188,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,62,"Stalingrad had been defeated,[228] and the
front-line had been pushed back beyond its position before the summer offensiv e. In mid-February , after
the Soviet push had tapered off, the Germans launched another attack on Kharkov , creating a salient  in
their front line around the Soviet city of Kursk .[229]
Exploiting poor American naval command decisions, the German navy ravaged Allied shipping off the
American Atlantic coast .[230] The Germans launched a North African offensive in January 1942, pushing
the British back to positions at the Gazala line by early February ,[231] followed by a temporary lull in
combat which Germany used to prepare for their upcoming offensives.[232] Concerns that the Japanese
might use bases in Vichy-held Madagascar  caused the British to invade the island  in early May 1942.[233]Eastern Front (1942–1943)
Western Europe/Atlantic and Mediterranean (1942–1943)
American Eighth Air Force Boeing B-
17 Flying Fortress bombing raid on the"
189,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,63,"Western Europe/Atlantic and Mediterranean (1942–1943)
American Eighth Air Force Boeing B-
17 Flying Fortress bombing raid on the
Focke-Wulf factory in Germany, 9
October 1943
US Navy SBD-5 scout/dive bomber
flying patrol over USS Washington and
USS Lexington during the Gilbert and
Marshall Islands campaign, 1943An Axis offensive in Libya  forced an Allied retreat deep
inside Egypt until Axis forces were stopped at El
Alamein .[234] On the Continent, raids of Allied commandos
on strategic targets, culminating in the failed Dieppe
Raid ,[235] demonstrated the Western Allies' inability to launch
an invasion of continental Europe without much better
preparation, equipment, and operational security .[236]
In August 1942, the Allies succeeded in repelling a second
attack against El Alamein[237] and, at a high cost, managed to
deliver desperately needed supplie s to the besieged
Malta .[238] A few months later, the Allies commenced an"
190,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,64,"deliver desperately needed supplie s to the besieged
Malta .[238] A few months later, the Allies commenced an
attack of their own in Egypt, dislodging the Axis forces and
beginning a drive west across Libya.[239] This attack was
followed up shortly after by Anglo-American landings in
French North Africa , which resulted in the region joining the Allies.[240] Hitler responded to the French
colony's defection by ordering the occupation of Vichy France ;[240] although Vichy forces did not resist
this violation of the armistice, they managed to scuttle their fleet to prevent its capture by German
forces.[240][241] Axis forces in Africa withdrew into Tunisia, which was conquered by the Allies  in May
1943.[240][242] German operations in the Atlantic also suffered. By May 1943, as Allied counter -measures
became increasingly effective , the resulting sizeable German submarine losses forced a temporary halt of
the German Atlantic naval campaign.[243]"
191,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,65,"became increasingly effective , the resulting sizeable German submarine losses forced a temporary halt of
the German Atlantic naval campaign.[243]
In June 1943, the British and Americans began a strategic bombing campaign  against Germany with a
goal to disrupt the war economy , reduce morale, and ""de-house "" the civilian population.[244] The
firebombing of Hambur g was among the first attacks in this campaign, inflicting significant casualties
and considerable losses on infrastructure of this important industrial centre.[245]
After the Guadalcanal campaign, the Allies initiated several
operations against Japan in the Pacific. In May 1943,
Canadian and US forces were sent to eliminate Japanese
forces from the Aleutians .[246] Soon after, the United States,
with support from Australia, New Zealand, and Pacific
Islander forces, began major ground, sea and air operations to
isolate Rabaul by capturing surrounding islands , and breach"
192,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,66,"Islander forces, began major ground, sea and air operations to
isolate Rabaul by capturing surrounding islands , and breach
the Japanese Central Pacific perimeter at the Gilbert and
Marshall Islands .[247] By the end of March 1944, the Allies
had completed both of these objectives and had also
neutralised the major Japanese base at Truk in the Caroline
Islands . In April, the Allies launched an operation to retake
Western New Guinea .[248]
In the Soviet Union, both the Germans and the Soviets spent
the spring and early summer of 1943 preparing for large offensives in central Russia. On 5 July 1943,
Germany attacked Soviet forces around the Kursk  Bulge . Within a week, German forces had exhausted
Allies gain momentum (1943–1944)"
193,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,67,"Red Army troops behind T34/76 (1942
variant) in a counter-offensive on German
positions at the Battle of Kursk, July 1943themselves against the Soviets' well-constructed defences,[249] and for the first time in the war, Hitler
cancelled an operation before it had achieved tactical or operational success.[250] This decision was
partially affected by the Western Allies ' invasion of Sicily  launched on 9 July, which, combined with
previous Italian failures, resulted in the ousting and arrest of Mussolini  later that month.[251]
On 12 July 1943, the Soviets launched their own counter -
offensives , thereby nearly completely dispelling any chance
of German victory or even stalemate in the east. The Soviet
victory at Kursk marked the end of German superiority ,[252]
giving the Soviet Union the initiative on the Eastern
Front.[253][254] The Germans tried to stabilise their eastern
front along the hastily fortified Panther–W otan line, but the"
194,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,68,"Front.[253][254] The Germans tried to stabilise their eastern
front along the hastily fortified Panther–W otan line, but the
Soviets broke through it at Smolensk  and the Lower Dnieper
Offensive .[255]
On 3 September 1943, the Western Allies invaded the Italian
mainland , following Italy's armistice with the Allies  and the
ensuing German occupation of Italy.[256] Germany , with the help of local fascists, responded to the
armistice by disarming Italian forces  that were in many places without superior orders, seizing military
control of Italian areas,[257] and creating a series of defensive lines.[258] German special forces then
rescued Mussolini , who then soon established a new client state in German-occupied Italy named the
Italian Social Republic ,[259] causing an Italian civil war. The Western Allies fought through several lines
until reaching the main German defensive line  in mid-November .[260]"
195,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,69,"until reaching the main German defensive line  in mid-November .[260]
In November 1943, Franklin D. Roosevelt  and Winston Churchill met with Chiang Kai-shek  in Cairo  and
then with Joseph Stalin in Tehran .[261] The former conference determined the post-war return of Japanese
territory[262] and the military planning for the Burma campaign ,[263] while the latter included agreement
that the Western Allies would invade Europe in 1944 and that the Soviet Union would declare war on
Japan within three months of Germany's defeat.[264]
From November 1943, during the seven-week Battle of Changde , the Chinese awaited Allied relief as
they forced Japan to fight a costly war of attrition.[265][266][267] In January 1944, the Allies launched a
series of attacks in Italy against the line at Monte Cassino  and tried to outflank it with landings at
Anzio .[268]
On 27 January 1944, Soviet  troops launched a major offensive  that expelled German forces from the"
196,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,70,"Anzio .[268]
On 27 January 1944, Soviet  troops launched a major offensive  that expelled German forces from the
Leningrad region , thereby ending the most lethal siege in history .[269] The following Soviet offensive  was
halted on the pre-war Estonian border  by the German Army Group North  aided by Estonians  hoping to
re-establish national independence . This delay slowed subsequent Soviet  operations in the Baltic Sea
region.[270] By late May 1944, the Soviets had liberated Crimea , largely expelled Axis forces from
Ukraine , and made incursions into Romania , which were repulsed by the Axis troops.[271] The Allied
offensives in Italy had succeeded and, at the cost of allowing several German divisions to retreat, Rome
was captured on 4 June.[272]
The Allies had mixed success in mainland Asia. In March 1944, the Japanese launched the first of two
invasions, an operation against Allied positions in Assam, India ,[273] and soon besieged Commonwealth"
197,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,71,"invasions, an operation against Allied positions in Assam, India ,[273] and soon besieged Commonwealth
positions at Imphal  and Kohima .[274] In May 1944, British and Indian forces mounted a counter -offensive
that drove Japanese troops back to Burma by July,[274] and Chinese forces that had invaded northern"
198,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,72,"American troops approaching Omaha
Beach during the invasion of Normandy
on D-Day, 6 June 1944
General Douglas MacArthur returns to
the Philippines during the Battle of Leyte,
20 October 1944Burma  in late 1943 besieged Japanese troops  in Myitkyina .[275] The second Japanese invasion  of China
aimed to destroy China's main fighting forces, secure railways between Japanese-held territory and
capture Allied airfields.[276] By June, the Japanese had conquered the province of Henan  and begun a
new attack on Changsha .[277]
On 6 June 1944 (commonly known as D-Day ), after three
years of Soviet pressure,[278] the Western Allies invaded
northern France . After reassigning several Allied divisions
from Italy, they also attacked southern France .[279] These
landings were successful and led to the defeat of the German
Army units in France . The liberation of Paris  on 25 August by
the local resistance  was assisted by the Free French Forces ,"
199,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,73,"Army units in France . The liberation of Paris  on 25 August by
the local resistance  was assisted by the Free French Forces ,
both led by General Charles de Gaulle ,[280] and the Western
Allies continued to push back German forces  in western
Europe during the latter part of the year. An attempt to
advance into northern Germany spearheaded by a major
airborne operation  in the Netherlands failed.[281] After that,
the Western Allies slowly pushed into Germany , but failed to
cross the Roer river . In Italy , the Allied advance slowed due to the last major German defensive line .[282]
On 22 June, the Soviets launched a strategic offensive in Belarus  that nearly destroyed the German Army
Group Centre .[283] Soon after that, another Soviet strategic offensive  forced German troops from Western
Ukraine and Eastern Poland. The Soviet  Red Army however halted in the Praga  district on the other side"
200,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,74,"Ukraine and Eastern Poland. The Soviet  Red Army however halted in the Praga  district on the other side
of the Vistula  as the Germans quelled the Warsaw Uprising  initiated by the Home Army  (the main faction
of the Polish resistance , loyal to the non-communist government-in exile), killing over 150,000
Poles.[284] The national uprising  in Slovakia  was also quelled by the Germans.[285] The Soviet Red
Army 's strategic offensive in eastern Romania  cut off and destroyed the considerable German troops there
and triggered a successful coup d'état in Romania  and in Bulgaria , followed by those countries' shift to
the Allied side.[286]
In September 1944, Soviet troops adva nced into Yugoslavia
and forced the rapid withdrawal of German Army Groups E
and F in Greece , Albania , and Yugoslavia to rescue them from
being cut off.[287] By this point, the communist-led Partisans
under Marshal Josip Broz Tito, who had led an increasingly"
201,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,75,"being cut off.[287] By this point, the communist-led Partisans
under Marshal Josip Broz Tito, who had led an increasingly
successful guerrilla campaign  against the occupation since
1941, controlled much of the territory of Yugoslavia and
engaged in delaying efforts against German forces further
south. In northern Serbia , the Soviet Red Army , with limited
support from Bulgarian forces, assisted the Partisans in a joint
liberation of the capital city of Belgrade  on 20 October . A few
days later, the Soviets launched a massive assault  against
German-occupied  Hungary that lasted until the fall of
Budapest  in February 1945.[288] Unlike rapid Soviet victoriesAllied offensives (1944)"
202,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,76,"Yalta Conference held in February
1945, with Winston Churchill, Franklin D.
Roosevelt, and Joseph Stalinin the Balkans, bitter Finnish resistance  to the Soviet offensive  in the Karelian Isthmus  denied the Soviets
occupation of Finland and led to a Soviet-Finnish armistice  on relatively mild conditions,[289] although
Finland was obligated to fight their German former allies .[290]
By the start of July 1944, Commonwealth forces in Southeast Asia had repelled the Japanese sieges in
Assam , pushing the Japanese back to the Chindwin River[291] while the Chinese captured Myitkyina. In
September 1944, Chinese forces captured Mount Song  and reopened the Burma Road .[292] In China, the
Japanese had more successes, having finally captured Changsha  in mid-June and the city of Hengyang  by
early August.[293] Soon after, they invaded the province of Guangxi , winning major engagements against
Chinese forces at Guilin and Liuzhou  by the end of November[294] and successfully linking up their"
203,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,77,"Chinese forces at Guilin and Liuzhou  by the end of November[294] and successfully linking up their
forces in China and Indochina by mid-December .[295]
In the Pacific, US forces continued to push back the Japanese perimeter . In mid-June 1944, they began
their offensive against the Mariana and Palau islands  and decisively defeated Japanese forces in the Battle
of the Philippine Sea. These defeats led to the resignation of the Japanese Prime Minister , Hideki Tojo,
and provided the United States with air bases to launch intensive heavy bomber attacks on the Japanese
home islands. In late October , American forces invaded the Filipino island of Leyte ; soon after, Allied
naval forces scored another large victory in the Battle of Leyte Gulf, one of the largest naval battles in
history .[296]
On 16 December 1944, Germany made  a last attempt to split
the Allies on the Western Front by using most of its remaining
reserves to launch a massive counter -offensive in the"
204,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,78,"the Allies on the Western Front by using most of its remaining
reserves to launch a massive counter -offensive in the
Ardennes  and along the French-German border , hoping to
encircle large portions of Western Allied troops and prompt a
political settlement after capturing their primary supply port
at Antwerp . By 16 January 1945, this offensive had been
repulsed with no strategic objectives fulfilled.[297] In Italy, the
Western Allies remained stalemated at the German defensive
line. In mid-January 1945, the Red Army attacked in Poland,
pushing from the Vistula to the Oder  river in Germany , and
overran East Prussia .[298] On 4 February , Soviet, British, and
US leaders met for the Yalta Conference . They agreed on the
occupation of post-war Germany , and on when the Soviet
Union would join the war against Japan.[299]
In February , the Soviets entered Silesia  and Pomerania , while the Western Allies entered western"
205,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,79,"Union would join the war against Japan.[299]
In February , the Soviets entered Silesia  and Pomerania , while the Western Allies entered western
Germany  and closed to the Rhine River . By March, the Western Allies crossed the Rhine north  and south
of the Ruhr , encircling the German Army Group B.[300] In early March, in an attempt to protect its last oil
reserves in Hungary and retake Budap est, Germany launched its last major offensive  against Soviet
troops near Lake Balaton . Within two weeks, the offensive had been repulsed, the Soviets advanced to
Vienna , and captured the city. In early April, Soviet troops captured Königsber g, while the Western Allies
finally pushed forward in Italy and swept across western Germany capturing Hambur g and Nurember g.
American and Soviet forces met at the Elbe river  on 25 April, leaving unoccupied pockets in southern
Germany and around Berlin.[301]Axis collapse and Allied victory (1944–1945)"
206,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,80,"A Filipino woman and child killed by
Japanese troops in Manila, 1945Soviet troops then stormed and captured Berlin  in late April.[302] In Italy, German forces surrendered  on
29 April, while the Italian Social Republic  capitulated two days later. On 30 April, the Reichstag  was
captured, signalling the military defeat of Nazi Germany .[303]
Major changes in leadership occurred on both sides during this period. On 12 April, President Roosevelt
died and was succeeded by his vice-president, Harry S. Truman .[304] Benito Mussolini was killed  by
Italian partisans  on 28 April.[305] On 30 April, Hitler committed suicide  in his headquarters , and was
succeeded by Grand Admiral  Karl Dönitz  (as President of the Reich ) and Joseph Goebbels  (as Chancellor
of the Reich ). Goebbels also committed suicide on the following day and was replaced by Lutz Graf
Schwerin von Krosigk , in what would later be known as the Flensbur g Government . Total and"
207,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,81,"Schwerin von Krosigk , in what would later be known as the Flensbur g Government . Total and
unconditional surrender  in Europe was signed on 7 and 8 May, to be effective by the end of 8 May.[306]
German Army Group Centre resisted in Prague  until 11 May.[307] On 23 May, all remaining members of
the German government were arrested by Allied forces in Flensbur g. On 5 June, all German political and
military institutions were placed under Allied control through the Berlin Declaration .[308]
In the Pacific theatre, American forces accompanied by the
forces of the Philippine Commonwealth  advanced in the
Philippines , clearing Leyte  by the end of April 1945. They
landed on Luzon  in January 1945 and recaptured Manila  in
March, during which Japanese forces killed 100,000 Filipino
civilians  in the city. Fighting continued on Luzon, Mindanao ,
and other islands of the Philippines until the end of the
war.[309]
Meanwhile, the United States Army Air Forces  launched a"
208,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,82,"and other islands of the Philippines until the end of the
war.[309]
Meanwhile, the United States Army Air Forces  launched a
massive firebombing campaign  of strategic cities in Japan in
an effort to destroy Japanese war industry and civilian
morale. A devastating bombing raid on Tokyo of 9–10 March  was the deadliest conventional bombing
raid in history .[310]
In May 1945, Australian troops landed in Borneo , overrunning the oilfields there. British , American, and
Chinese forces defeated the Japanese in northern Burma  in March, and the British pushed on to reach
Rangoon  by 3 May.[311] Chinese forces started a counterattack in the Battle of West Hunan  that occurred
between 6 April and 7 June 1945. American naval and amphibious forces also moved towards Japan,
taking Iwo Jima  by March, and Okinawa  by the end of June.[312] At the same time, a naval blockade by
submarines  was strangling Japan's economy and drastically reducing its ability to supply overseas
forces.[313][314]"
209,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,83,"submarines  was strangling Japan's economy and drastically reducing its ability to supply overseas
forces.[313][314]
On 11 July, Allied leaders met in Potsdam, Germany . They confirmed earlier agreements  about
Germany ,[315] and the American, British, and Chinese governments reiterated the demand for
unconditional surrender of Japan, specifically stating that ""the alternative for Japan is prompt and utter
destruction "".[316] During this conference, the United Kingdom held its general election , and Clement
Attlee  replaced Churchill as Prime Minister .[317]
The call for unconditional surrender was rejected by the Japanese government, which believed it would
be capable of negotiating for more favourable surrender terms.[318] In early August, the United States
dropped atomic bombs  on the Japanese cities of Hiroshima  and Nagasaki . Between the two bombings, the
Soviets, pursuant to the Yalta agreemen t, declared war on Japan , invaded Japanese-held Manchuria  and"
210,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,84,"Japanese foreign affairs minister
Mamoru Shigemitsu signs the Japanese
Instrument of Surrender on board
USS Missouri, 2 September 1945
Defendants at the Nuremberg trials,
where the Allied forces prosecuted
prominent members of the political,
military, judicial, and economic leadership
of Nazi Germany for crimes against
humanityquickly defeated the Kwantung Army , which was the largest
Japanese fighting force.[319] These two events persuaded
previously adamant Imperial Army leaders to accept
surrender terms.[320] The Red Army also captured the
southern part of Sakhalin Island  and the Kuril Islands . On the
night of 9–10 August 1945, Emperor Hirohito ordered the
Japanese cabinet to accept the terms demanded by the Allies
in the Potsdam Declaration .[321] On 15 August, the Emperor
communicated this decision to the Japanese people through a
speech broadcast on the radio (Gyokuon-hōsō , literally
""broadcast in the Emperor's voice"").[322] On 15 August 1945,"
211,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,85,"speech broadcast on the radio (Gyokuon-hōsō , literally
""broadcast in the Emperor's voice"").[322] On 15 August 1945,
Japan surrendered , with the surrender documents  finally
signed at Tokyo Bay on the deck of the American battleship
USS Missouri  on 2 September 1945, ending the war .[323]
The Allies established occupation administrations in Austria
and Germany , both of which were initially divided between
western and eastern occupation zones controlled by the
Western Allies and the Soviet Union, respectively . However ,
their paths soon diver ged. In Germany , the western  and
eastern occupation zones  officially ended in 1949, with the
respective zones becoming separate countries, West Germany
and East Germany .[324] In Austria, however , occupation
continued until 1955, when a joint settlement between the
Western Allies and the Soviet Union permitted the
reunification of Austria as a democratic state officially non-
aligned with any political bloc (although in practice having"
212,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,86,"reunification of Austria as a democratic state officially non-
aligned with any political bloc (although in practice having
better relations with the Western Allies). A denazification
program in Germany led to the prosecution of Nazi war
criminals in the Nurember g trials  and the removal of ex-Nazis
from power , although this policy moved towards amnesty and
re-integration of ex-Nazis into West German society .[325]
Germany lost a quarter of its pre-war (1937) territory . Among the eastern territories, Silesia , Neumark ,
and most of Pomerania  were taken over by Poland,[326] and East Prussia  was divided between Poland and
the Soviet Union, followed by the expulsion to Germany  of the nine million Germans from these
provinces,[327][328] as well as three million Germans from the Sudetenland  in Czechoslovakia. By the
1950s, one-fifth of West Germans were refugees from the east. The Soviet Union also took over the"
213,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,87,"1950s, one-fifth of West Germans were refugees from the east. The Soviet Union also took over the
Polish provinces east of the Curzon Line,[329] from which two million Poles were expelled .[328][330]
Northeastern Romania,[331][332] parts of eastern Finland,[333] and the Baltic states  were annexed into the
Soviet Union .[334][335] Italy lost its monarchy , colonial empire , and some European territories .[336]
Aftermath"
214,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,88,"Post-war border changes in Central
Europe and creation of the communist
Eastern BlocIn an effort to maintain world peace ,[337] the Allies formed the United Nations,[338] which officially came
into existence on 24 October 1945,[339] and adopted the Universal Declaration of Human Rights  in 1948
as a common standard for all member nations .[340][341] The great powers  that were the victors of the war
—France, China, the United Kingdom, the Soviet Union, and the United States —became the permanent
members  of the UN's Security Council .[342] The five permanent members remain  so to the present,
although there have been two seat changes, between  the Republic of China and the People's Republic of
China in 1971, and between the Soviet Union and its successor state, the Russian Federation, following
the dissolution of the Soviet Union  in 1991. The alliance between the Western Allies and the Soviet
Union had begun to deteriorate even before the war was over .[343]"
215,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,89,"Union had begun to deteriorate even before the war was over .[343]
Besides Germany , the rest of Europe was also divided into
Western and Soviet spheres of influence .[344] Most eastern
and central European countries fell into the Soviet sphere ,
which led to the establishment of communist-led regimes,
with full or partial support of the Soviet occupation
authorities. As a result, East Germany ,[345] Poland , Hungary ,
Romania , Bulgaria , Czechoslovakia , and Albania[346] became
Soviet satellite states . Communist Yugoslavia  conducted a
fully independent policy , causing tension with the Soviet
Union .[347] A communist uprising in Greece  was put down
with Anglo-American support and the country remained
aligned with the West.[348]
Post-war division of the world was formalised by two
international military alliances, the United States-led NATO
and the Soviet-led Warsaw Pact.[349] The long period of
political tensions and military competition between them—"
216,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,90,"and the Soviet-led Warsaw Pact.[349] The long period of
political tensions and military competition between them—
the Cold War—would be accompanied by an unprecedented
arms race and a number of proxy wars  throughout the
world.[350]
In Asia, the United States led the occupation of Japan  and
administered Japan's former islands  in the Western Pacific,
while the Soviets annexed South Sakhalin  and the Kuril
Islands .[351] Korea, formerly under Japanese colonial rule,
was divided and occupied  by the Soviet Union in the North and the United States in the South between
1945 and 1948. Separate republics emer ged on both sides of the 38th parallel in 1948, each claiming to be
the legitimate government for all of Korea, which led ultimately to the Korean War.[352]
In China, nationalist and communist forces resumed the civil war in June 1946. Communist forces
prevailed and established the People's Republic of China on the mainland, while nationalist forces"
217,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,91,"prevailed and established the People's Republic of China on the mainland, while nationalist forces
retreated to Taiwan in 1949.[353] In the Middle East, the Arab rejection of the United Nations Partition
Plan for Palestine  and the creation of Israel  marked the escalation of the Arab–Israeli conflict . While
European powers attempted to retain some or all of their colonial empires , their losses of prestige and
resources during the war rendered this unsuccessful, leading to decolonisation .[354][355]"
218,3,d7f03a24-a627-4fc5-abbb-bd7ac66c876e,92,"Bodies of Chinese civilians killed by
the Imperial Japanese Army during the
Nanjing massacre in December 1937The global economy suffered heavily from the war, although participating nations were affected
differently . The United States emer ged much richer than any other nation, leadin g to a baby boom , and by
1950 its gross domestic product per person was much greater than that of any of the other powers, and it
dominated the world economy .[356] The Allied occupational authorities pursued a policy of industrial
disarmament in Western Germany  from 1945 to 1948.[357] Due to international trade interdependencies,
this policy led to an economic stagnation in Europe and delayed European recovery from the war for
several years.[358][359]
At the Bretton Woods Conference  in July 1944, the Allied nations drew up an economic framework for
the post-war world. The agreement created the International Monetary Fund  (IMF) and the International"
